time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
7059.564696296376,1675.5863152924246,4220.554372751709,5325.014357664568,-7.326575185180027,1.1269335393179853,1.4218362677056424
7071.233398273725,1589.9642928106705,4233.369735839056,5341.183321836522,-7.34873181347145,1.0695740172108388,1.3494665617870825
7082.9021002510735,1504.0905213007413,4245.514803152909,5356.506583216259,-7.36972407831367,1.0120472542313972,1.2768858504015845
7094.570802228423,1417.978606457319,4256.98767643261,5370.981746794888,-7.389548739546906,0.9543623768504481,1.2041056482895562
7106.239504205772,1331.6421907005256,4267.786564051485,5384.6065521021155,-7.408202742706301,0.8965285352754201,1.1311375001395931
7117.908206183122,1245.0949510066387,4277.909781285276,5397.378873544938,-7.425683219452899,0.8385549019883146,1.0579929787438067
7129.576908160471,1158.3505967338522,4287.355750563521,5409.29672072479,-7.441987487974634,0.7804506702808718,0.984683683149665
7141.245610137821,1071.4228674434676,4296.123001703829,5420.358238733135,-7.457113053357308,0.7222250527872308,0.9112212368086703
7152.91431211517,984.3255307171754,4304.2101721289855,5430.561708425379,-7.471057607925436,0.6638872800145368,0.8376172857224455
7164.58301409252,897.0723799702757,4311.616007066944,5439.9055466732,-7.483819031553089,0.6054465988713893,0.7638834965860996
7176.251716069869,809.6772322616008,4318.3393597336035,5448.388306595153,-7.495395391944591,0.5469122711946568,0.690031554929529
7187.920418047219,722.1539261001873,4324.379191498411,5456.008677765613,-7.505784944885142,0.4882935722746858,0.6160731632566953
7199.589120024568,634.5163192494604,4329.734572032723,5462.765486401959,-7.514986134461297,0.42959978937942356,0.542020039183531
7211.257822001917,546.7782865287459,4334.404679440961,5468.6576955300425,-7.522997593251366,0.3708402202773316,0.4678839135743206
7222.926523979267,458.95371761289834,4338.388800374516,5473.684405127915,-7.5298181424857065,0.3120241717596221,0.3936765286772267
7234.595225956616,371.0565148301578,4341.686330128406,5477.844852247765,-7.5354467921768995,0.25316095816189554,0.31940963625906094
7246.2639279339655,283.10059095869826,4344.296772720679,5481.1384111161115,-7.539882741219873,0.1942598998854898,0.24509499573969104
7257.9326299113145,195.09986702222028,4346.219740954574,5483.56459321222,-7.543125377461956,0.13533032191878094,0.17074437232638648
7269.601331888664,107.06827008481403,4347.454956463411,5485.123047324748,-7.545174277742892,0.07638155235858697,0.09636953514829441
7281.270033866013,19.01973104561074,4348.002249738241,5485.813559586631,-7.54602920790487,0.017422920932023436,0.021982255391485586
7292.938735843363,-69.03181756663285,4347.861560138247,5485.636053488195,-7.545690122772557,-0.04153624248109212,-0.05240569556530727
7304.607437820712,-157.07244379831684,4347.032935883911,5484.590589868549,-7.544157166103225,-0.10048660932481748,-0.1267825480136664
7316.276139798061,-245.088218475224,4345.516534032956,5482.677366885224,-7.5414306705069825,-0.15941885384269638,-0.20113653577724627
7327.944841775411,-333.0652174056651,4343.312620439075,5479.896719962099,-7.5375111573371605,-0.21832365455205163,-0.2754558980718686
7339.61354375276,-420.98952358188177,4340.421569693469,5476.249121715651,-7.5323993365509345,-0.2771916957165189,-0.3497288813633975
7351.28224573011,-508.8472293800618,4336.843865049213,5471.735181859516,-7.526096106540195,-0.3360136688170597,-0.4239437412236961
7362.950947707459,-596.6244387578515,4332.5800983284635,5466.3556470874255,-7.518602553932781,-0.39478027402070764,-0.4980887441837232
7374.619649684809,-684.3072694495911,4327.63096981255,5460.111400934523,-7.509919953364094,-0.4534822216472023,-0.5721521695839643
7386.288351662158,-771.8818551585897,4321.997288114957,5453.003463617124,-7.500049767219205,-0.512110233633055,-0.6461223114216232
7397.957053639508,-859.3343477463923,4315.679970037241,5445.032991850915,-7.488993645345496,-0.5706550449930164,-0.7199874801945357
7409.625755616857,-946.6509194182289,4308.6800404079195,5436.201278647684,-7.476753424735958,-0.6291074052784086,-0.7937360047411253
7421.294457594206,-1033.8177649048837,4300.998631904349,5426.509753090598,-7.463331129183185,-0.6874580800324811,-0.867356234076607
