time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
2438.7587132660205,-6109.718901820298,2125.948618106977,2661.6332497160474,-3.678683020953438,-4.0901705422695676,-5.170762310308108
2450.42741524337,-6152.158674398658,2078.0542944914882,2601.087106747195,-3.595340978332884,-4.118744483011927,-5.206628732891013
2462.0961172207194,-6193.622598391914,2029.8303517449724,2540.1272680874727,-3.51142602848709,-4.146665997131373,-5.2416681614022025
2473.764819198069,-6234.104065801127,1981.2844298179104,2478.7634176420142,-3.426951495630255,-4.17393059909347,-5.275874951629582
2485.4335211754183,-6273.596625211433,1932.424219666164,2417.005303480011,-3.341930792732721,-4.200533908815755,-5.309243593375045
2497.1022231527672,-6312.093982549384,1883.2574622907591,2354.8627366145356,-3.2563774172701083,-4.226471652952584,-5.341768712069038
2508.7709251301167,-6349.590001536094,1833.791948150695,2292.3455902565115,-3.170304954475051,-4.251739664023088,-5.3734450676798176
2520.439627107466,-6386.0787043481705,1784.0355166763406,2229.463799195654,-3.0837270861102097,-4.276333878318906,-5.404267552097302
2532.1083290848155,-6421.554273778985,1733.996053392274,2166.22735614444,-2.996657574216664,-4.300250340419837,-5.434231194800626
2543.777031062165,-6456.011053961773,1683.681488867621,2102.6463104045524,-2.909110256422782,-4.323485204431812,-5.463331164411799
2555.4457330395144,-6489.443550762719,1633.099798127779,2038.7307671196372,-2.821099049141745,-4.346034733239959,-5.491562767762834
2567.114435016864,-6521.846432401172,1582.2590001333235,1974.4908866126245,-2.7326379564902292,-4.367895296682588,-5.518921447616768
2578.7831369942132,-6553.214531355234,1531.1671548657068,1909.936880683289,-2.6437410538812935,-4.389063375502644,-5.545402787619888
2590.4518389715627,-6583.542845005386,1479.8323622420362,1845.0790112298023,-2.5544224831605584,-4.409535562452125,-5.571002513685537
2602.1205409489116,-6612.826535979437,1428.262761512182,1779.9275894830962,-2.4646964559483506,-4.429308561623118,-5.59571649316017
2613.789242926261,-6641.060932734608,1376.4665306983006,1714.4929752943342,-2.374577262370695,-4.448379186956597,-5.619540732967228
2625.4579449036105,-6668.24153121883,1324.4518836173484,1648.7855733530228,-2.2840792543596544,-4.46674436566272,-5.642471383885423
2637.12664688096,-6694.363995401512,1272.2270688204917,1582.8158318401315,-2.1932168409215684,-4.48440113912684,-5.664504741681512
